title,avg_monthly_searches,competition_index,api_status,gate_passed,checked_at
Capsule Station,480.0,30.0,success,False,2026-08-29T13:53:46.556102+09:00
Capsule Status,10.0,0.0,success,False,2026-08-29T14:01:13.536077+09:00
Capsule Stipend,,,failed,False,2026-08-29T13:43:02.748033+09:00
Capsule Streak,,,failed,False,2026-08-29T13:48:11.481802+09:00
Capsule Stub,,,failed,False,2026-08-29T14:04:35.265548+09:00
Capsule Studio,1300.0,1.0,success,False,2026-08-29T13:53:32.624559+09:00
Capsule Subsidy,,,failed,False,2026-08-29T13:43:22.337152+09:00
Capsule Summary,70.0,0.0,success,False,2026-08-29T14:02:14.458681+09:00
Capsule Tab,8100.0,12.0,success,False,2026-08-29T14:05:11.085287+09:00
Capsule Table,140.0,70.0,success,False,2026-08-29T14:03:38.558359+09:00
Capsule Tag,10.0,0.0,success,False,2026-08-29T14:00:58.136877+09:00
Capsule Tariff,,,failed,False,2026-08-29T14:08:21.630494+09:00
Capsule Tax,,,failed,False,2026-08-29T14:07:11.613821+09:00
Capsule Template,50.0,0.0,success,False,2026-08-29T13:50:06.811224+09:00
Capsule Terminal,,,failed,False,2026-08-29T13:53:52.330060+09:00
Capsule Ticker,,,failed,False,2026-08-29T13:59:34.913602+09:00
Capsule Ticket,,,failed,False,2026-08-29T14:02:49.926645+09:00
Capsule Timeline,,,failed,False,2026-08-29T14:02:21.296899+09:00
Capsule Timer,10.0,9.0,success,False,2026-08-29T13:47:36.131959+09:00
Capsule Token,10.0,67.0,success,False,2026-08-29T14:10:23.705476+09:00
Capsule Total,20.0,0.0,success,False,2026-08-29T13:46:13.772606+09:00
Capsule Tower,22200.0,2.0,success,False,2026-08-29T13:58:36.820887+09:00
Capsule Tracker,70.0,2.0,success,False,2026-08-29T13:50:41.416051+09:00
Capsule Trail,,,failed,False,2026-08-29T13:54:45.959587+09:00
Capsule Trend,50.0,0.0,success,False,2026-08-29T13:48:24.189397+09:00
Capsule Trial,,,failed,False,2026-08-29T13:44:30.367650+09:00
Capsule Unit,70.0,7.0,success,False,2026-08-29T14:06:36.745624+09:00
Capsule Update,70.0,0.0,success,False,2026-08-29T14:01:50.668159+09:00
Capsule Validation,,,failed,False,2026-08-30T23:48:18.932456+09:00
Capsule Value,,,failed,False,2026-08-29T14:08:32.168280+09:00
Capsule Vault,20.0,0.0,success,False,2026-08-29T13:51:15.786265+09:00
Capsule Verdict,,,failed,False,2026-08-30T23:48:32.440703+09:00
Capsule Version,20.0,0.0,success,False,2026-08-29T14:09:06.640756+09:00
Capsule View,20.0,4.0,success,False,2026-08-29T14:01:21.194681+09:00
Capsule Volume,720.0,2.0,success,False,2026-08-29T13:49:38.191680+09:00
Capsule Voucher,10.0,,success,False,2026-08-29T14:04:19.669928+09:00
Capsule Wallet,320.0,100.0,success,False,2026-08-29T13:45:55.537962+09:00
Capsule Watch,90.0,26.0,success,False,2026-08-29T13:51:54.754128+09:00
Capsule Wave,10.0,0.0,success,False,2026-08-29T13:52:18.717435+09:00
Capsule Widget,,,failed,False,2026-08-29T13:46:21.983668+09:00
Capsule Window,90.0,0.0,success,False,2026-08-29T13:59:45.620633+09:00
Capsule Worksheet,,,failed,False,2026-08-29T13:44:56.224222+09:00
Capsule Workshop,10.0,0.0,success,False,2026-08-29T13:47:43.187723+09:00
Capsule Yard,,,failed,False,2026-08-29T13:57:52.808331+09:00
Capsule Zone,,,failed,False,2026-08-29T13:54:01.080907+09:00
Caption Account,110.0,0.0,success,False,2026-08-29T16:50:23.945472+09:00
Caption Advance,,,failed,False,2026-08-29T16:45:44.420194+09:00
Caption Advisory,,,failed,False,2026-08-29T16:42:02.488786+09:00
Caption Agreement,,,failed,False,2026-08-29T16:50:16.564732+09:00
Caption Alert,,,failed,False,2026-08-29T16:37:37.013210+09:00
Caption Allowance,,,failed,False,2026-08-29T16:43:43.742132+09:00
Caption Announcement,,,failed,False,2026-08-29T16:47:38.120367+09:00
Caption Arrears,,,failed,False,2026-08-29T16:45:41.472750+09:00
Caption Asset,,,failed,False,2026-08-29T16:45:19.783952+09:00
Caption Assistant,20.0,10.0,success,False,2026-08-29T16:54:32.572943+09:00
Caption Atlas,,,failed,False,2026-08-29T16:54:10.511824+09:00
Caption Attribute,10.0,0.0,success,False,2026-08-29T16:44:41.245475+09:00
Caption Authorization,,,failed,False,2026-08-29T16:49:59.707118+09:00
Caption Availability,,,failed,False,2026-08-31T00:28:46.803376+09:00
Caption Badge,,,failed,False,2026-08-29T16:41:20.018480+09:00
Caption Balance,,,failed,False,2026-08-29T16:45:10.956660+09:00
Caption Base,,,failed,False,2026-08-29T16:52:23.805543+09:00
Caption Bay,10.0,0.0,success,False,2026-08-29T16:37:01.756116+09:00
Caption Beacon,,,failed,False,2026-08-29T16:51:12.749076+09:00
Caption Bill,40.0,0.0,success,False,2026-08-29T16:40:34.530047+09:00
Caption Bin,,,failed,False,2026-08-29T16:37:49.839728+09:00
Caption Board,110.0,3.0,success,False,2026-08-29T16:52:36.359501+09:00
Caption Booth,,,failed,False,2026-08-29T16:36:48.697178+09:00
Caption Bridge,10.0,0.0,success,False,2026-08-29T16:51:31.088526+09:00
Caption Brief,,,failed,False,2026-08-29T16:41:54.237924+09:00
Caption Bulletin,,,failed,False,2026-08-29T16:41:50.512378+09:00
Caption Calculator,,,failed,False,2026-08-29T16:47:43.218143+09:00
Caption Calendar,,,failed,False,2026-08-29T16:36:24.789132+09:00
Caption Card,320.0,58.0,success,False,2026-08-29T16:38:41.143715+09:00
Caption Cascade,,,failed,False,2026-08-29T16:51:26.693549+09:00
Caption Case,720.0,0.0,success,False,2026-08-29T16:50:27.307925+09:00
Caption Cash,20.0,22.0,success,False,2026-08-29T16:43:21.886022+09:00
Caption Category,,,failed,False,2026-08-29T16:44:36.468794+09:00
Caption Center,20.0,0.0,success,False,2026-08-29T16:53:10.260662+09:00
Caption Chain,,,failed,False,2026-08-29T16:53:47.222833+09:00
Caption Charge,,,failed,False,2026-08-29T16:43:35.724890+09:00
Caption Chart,20.0,0.0,success,False,2026-08-29T16:37:40.731908+09:00
Caption Check,590.0,0.0,success,False,2026-08-29T16:38:49.830521+09:00
Caption Checker,590.0,0.0,success,False,2026-08-29T16:48:05.849297+09:00
Caption Circular,,,failed,False,2026-08-29T16:41:58.308631+09:00
Caption Code,70.0,0.0,success,False,2026-08-29T16:40:43.278555+09:00
Caption Companion,320.0,34.0,success,False,2026-08-29T16:54:54.216147+09:00
Caption Comparison,,,failed,False,2026-08-29T16:48:59.500407+09:00
Caption Compass,,,failed,False,2026-08-29T16:51:05.988008+09:00
Caption Confirmation,,,failed,False,2026-08-29T16:42:11.668391+09:00
Caption Console,,,failed,False,2026-08-29T16:53:23.576001+09:00
Caption Converter,210.0,4.0,success,False,2026-08-29T16:47:49.674459+09:00
Caption Copy,18100.0,0.0,success,True,2026-08-29T16:49:15.785162+09:00
Caption Core,10.0,0.0,success,False,2026-08-29T16:52:28.812350+09:00
Caption Cost,,,failed,False,2026-08-29T16:42:42.989317+09:00
Caption Count,110.0,4.0,success,False,2026-08-29T16:47:14.360398+09:00
Caption Counter,110.0,4.0,success,False,2026-08-29T16:36:48.697178+09:00
Caption Deadline,10.0,0.0,success,False,2026-08-29T16:49:32.589748+09:00
Caption Debt,,,failed,False,2026-08-29T16:43:13.581188+09:00
Caption Deck,10.0,0.0,success,False,2026-08-29T16:52:41.271467+09:00
Caption Desk,,,failed,False,2026-08-29T16:50:48.816350+09:00
Caption Detail,,,failed,False,2026-08-29T16:44:24.965520+09:00
Caption Detector,40.0,5.0,success,False,2026-08-29T16:48:10.659659+09:00
Caption Diagnostic,,,failed,False,2026-08-29T16:49:47.972383+09:00
Caption Diagram,10.0,0.0,success,False,2026-08-29T16:46:29.065643+09:00
Caption Directory,,,failed,False,2026-08-29T16:36:28.993090+09:00
Caption Discount,,,failed,False,2026-08-29T16:45:38.112516+09:00
Caption Draft,40.0,0.0,success,False,2026-08-29T16:39:53.796211+09:00
Caption Due,,,failed,False,2026-08-29T16:45:24.384394+09:00
Caption Duration,,,failed,False,2026-08-29T16:49:35.319766+09:00
Caption Duty,,,failed,False,2026-08-29T16:43:40.336423+09:00
Caption Eligibility,,,failed,False,2026-08-31T00:28:54.823959+09:00
Caption Endowment,,,failed,False,2026-08-29T16:45:32.617582+09:00
Caption Engine,10.0,11.0,success,False,2026-08-29T16:54:25.966042+09:00
Caption Entry,,,failed,False,2026-08-29T16:42:22.298044+09:00
Caption Estimate,,,failed,False,2026-08-29T16:40:24.380256+09:00
Caption Estimator,,,failed,False,2026-08-29T16:48:00.529475+09:00
Caption Extension,140.0,1.0,success,False,2026-08-29T16:46:06.565652+09:00
Caption Fare,,,failed,False,2026-08-29T16:42:55.507042+09:00
Caption Fee,10.0,0.0,success,False,2026-08-29T16:42:25.847683+09:00
Caption Feed,20.0,3.0,success,False,2026-08-29T16:39:50.680430+09:00
Caption Field,10.0,0.0,success,False,2026-08-29T16:44:47.844341+09:00
Caption File,590.0,4.0,success,False,2026-08-29T16:39:34.761977+09:00
Caption Finder,110.0,5.0,success,False,2026-08-29T16:36:38.551609+09:00
Caption Fine,,,failed,False,2026-08-29T16:44:01.859046+09:00
Caption Flow,110.0,5.0,success,False,2026-08-29T16:50:39.869301+09:00
Caption Forecast,,,failed,False,2026-08-29T16:49:27.809696+09:00
Caption Forge,10.0,1.0,success,False,2026-08-29T16:51:21.849312+09:00
Caption Form,720.0,0.0,success,False,2026-08-29T16:38:36.068607+09:00
Caption Format,720.0,0.0,success,False,2026-08-29T16:44:52.150884+09:00
Caption Frame,390.0,9.0,success,False,2026-08-29T16:52:15.421029+09:00
Caption Fund,,,failed,False,2026-08-29T16:43:17.882699+09:00
Caption Gate,,,failed,False,2026-08-29T16:53:59.974695+09:00
Caption Generator,27100.0,17.0,success,False,2026-08-29T16:47:49.674459+09:00
Caption Graph,110.0,0.0,success,False,2026-08-29T16:46:15.413460+09:00
Caption Grid,,,failed,False,2026-08-29T16:51:51.966782+09:00
Caption Guarantee,,,failed,False,2026-08-29T16:49:09.047020+09:00
Caption Guardian,,,failed,False,2026-08-29T16:48:23.944395+09:00
Caption Guide,110.0,2.0,success,False,2026-08-29T16:50:07.145777+09:00
Caption Harbor,,,failed,False,2026-08-29T16:37:17.882605+09:00
Caption Helper,110.0,16.0,success,False,2026-08-29T16:48:28.538969+09:00
Caption History,20.0,0.0,success,False,2026-08-29T16:39:30.151022+09:00
Caption Hub,390.0,1.0,success,False,2026-08-29T16:50:44.436385+09:00
Caption Identifier,,,failed,False,2026-08-29T16:44:29.522458+09:00
Caption Index,,,failed,False,2026-08-29T16:40:16.789908+09:00
Caption Interest,,,failed,False,2026-08-29T16:45:15.410708+09:00
Caption Item,,,failed,False,2026-08-29T16:42:25.847683+09:00
Caption Journal,,,failed,False,2026-08-29T16:55:07.385649+09:00
Caption Keeper,,,failed,False,2026-08-29T16:54:14.775590+09:00
Caption Kiosk,,,failed,False,2026-08-29T16:36:53.147826+09:00
Caption Kit,210.0,1.0,success,False,2026-08-29T16:47:02.861002+09:00
Caption Lab,20.0,3.0,success,False,2026-08-29T16:52:55.369067+09:00
Caption Label,90.0,0.0,success,False,2026-08-29T16:46:20.673628+09:00
Caption Layout,390.0,0.0,success,False,2026-08-29T16:46:36.580410+09:00
Caption Ledger,10.0,,success,False,2026-08-29T16:52:32.814793+09:00
Caption Level,,,failed,False,2026-08-29T16:39:39.403289+09:00
Caption Levy,,,failed,False,2026-08-29T16:45:19.783952+09:00
Caption Line,720.0,0.0,success,False,2026-08-29T16:38:08.359384+09:00
Caption Link,70.0,1.0,success,False,2026-08-29T16:44:15.281568+09:00
Caption List,90.0,0.0,success,False,2026-08-29T16:40:49.363010+09:00
Caption Loan,70.0,57.0,success,False,2026-08-29T16:43:04.818013+09:00
Caption Lobby,,,failed,False,2026-08-29T16:38:02.399274+09:00
Caption Locator,,,failed,False,2026-08-29T16:36:35.166159+09:00
Caption Log,,,failed,False,2026-08-29T16:38:31.569482+09:00
Caption Lookup,,,failed,False,2026-08-31T00:27:53.268555+09:00
Caption Loop,,,failed,False,2026-08-29T16:51:47.202930+09:00
Caption Lot,,,failed,False,2026-08-31T00:28:36.283086+09:00
Caption Manager,10.0,0.0,success,False,2026-08-29T16:54:19.434795+09:00
Caption Manual,,,failed,False,2026-08-29T16:46:24.993043+09:00
Caption Map,320.0,0.0,success,False,2026-08-29T16:52:10.761629+09:00
Caption Margin,,,failed,False,2026-08-29T16:44:01.859046+09:00
Caption Marker,20.0,0.0,success,False,2026-08-29T16:45:06.025821+09:00
Caption Markup,,,failed,False,2026-08-29T16:45:54.155734+09:00
Caption Match,20.0,0.0,success,False,2026-08-29T16:50:33.740856+09:00
Caption Memo,,,failed,False,2026-08-29T16:41:36.733281+09:00
Caption Message,90.0,1.0,success,False,2026-08-29T16:47:18.567928+09:00
Caption Model,70.0,1.0,success,False,2026-08-31T00:28:25.822283+09:00
Caption Monitor,,,failed,False,2026-08-29T16:54:49.852550+09:00
Caption Nexus,,,failed,False,2026-08-29T16:54:05.219084+09:00
Caption Note,140.0,0.0,success,False,2026-08-29T16:39:02.208521+09:00
Caption Notification,,,failed,False,2026-08-29T16:46:57.411276+09:00
Caption Number,40.0,0.0,success,False,2026-08-29T16:44:07.863001+09:00
Caption Office,50.0,1.0,success,False,2026-08-29T16:36:44.444782+09:00
Caption Ops,,,failed,False,2026-08-29T16:54:58.938194+09:00
Caption Order,480.0,0.0,success,False,2026-08-29T16:40:29.289736+09:00
Caption Outline,,,failed,False,2026-08-29T16:46:46.017059+09:00
Caption Outpost,,,failed,False,2026-08-29T16:37:08.873145+09:00
Caption Panel,40.0,0.0,success,False,2026-08-29T16:53:27.394600+09:00
Caption Pass,,,failed,False,2026-08-29T16:41:09.316368+09:00
Caption Passport,,,failed,False,2026-08-29T16:37:58.938615+09:00
Caption Path,,,failed,False,2026-08-29T16:51:59.044884+09:00
Caption Penalty,,,failed,False,2026-08-29T16:45:47.907946+09:00
Caption Petition,,,failed,False,2026-08-29T16:42:07.936135+09:00
Caption Ping,,,failed,False,2026-08-31T00:28:04.964518+09:00
Caption Plan,,,failed,False,2026-08-29T16:42:38.580585+09:00
Caption Planner,,,failed,False,2026-08-29T16:54:37.185948+09:00
Caption Playbook,,,failed,False,2026-08-29T16:55:01.922885+09:00
Caption Plaza,,,failed,False,2026-08-29T16:37:12.208184+09:00
Caption Point,20.0,1.0,success,False,2026-08-29T16:52:06.006647+09:00
Caption Portal,10.0,0.0,success,False,2026-08-29T16:53:20.811736+09:00
Caption Price,74000.0,0.0,success,True,2026-08-29T16:42:48.517893+09:00
Caption Profile,880.0,0.0,success,False,2026-08-29T16:39:13.719658+09:00
Caption Progress,,,failed,False,2026-08-29T16:49:55.731791+09:00
Caption Proposal,10.0,2.0,success,False,2026-08-29T16:49:05.244101+09:00
Caption Quota,,,failed,False,2026-08-29T16:41:40.876202+09:00
Caption Radar,,,failed,False,2026-08-29T16:50:53.110083+09:00
Caption Rail,,,failed,False,2026-08-29T16:53:34.792749+09:00
Caption Rank,6600.0,2.0,success,False,2026-08-29T16:48:51.409260+09:00
Caption Rate,20.0,0.0,success,False,2026-08-29T16:39:39.403289+09:00
Caption Rating,10.0,0.0,success,False,2026-08-29T16:50:11.514679+09:00
Caption Reading,9900.0,0.0,success,True,2026-08-29T16:49:15.785162+09:00
Caption Readout,,,failed,False,2026-08-31T00:27:22.000723+09:00
Caption Recap,30.0,0.0,success,False,2026-08-29T16:42:15.902980+09:00
Caption Receipt,,,failed,False,2026-08-29T16:40:39.718356+09:00
Caption Record,,,failed,False,2026-08-29T16:49:12.654897+09:00
Caption Recorder,20.0,32.0,success,False,2026-08-29T16:47:53.889014+09:00
Caption Redemption,,,failed,False,2026-08-29T16:46:02.909306+09:00
Caption Reference,20.0,0.0,success,False,2026-08-29T16:49:23.441398+09:00
Caption Register,,,failed,False,2026-08-29T16:54:54.216147+09:00
Caption Registry,,,failed,False,2026-08-29T16:55:10.985575+09:00
Caption Relay,10.0,0.0,success,False,2026-08-29T16:50:58.013814+09:00
Caption Reminder,90.0,0.0,success,False,2026-08-29T16:40:12.018798+09:00
Caption Rendering,,,failed,False,2026-08-29T16:46:49.447844+09:00
Caption Reply,140.0,0.0,success,False,2026-08-29T16:50:20.224021+09:00
Caption Report,,,failed,False,2026-08-29T16:38:26.081549+09:00
Caption Repository,,,failed,False,2026-08-29T16:47:33.289700+09:00
Caption Result,,,failed,False,2026-08-29T16:48:39.948219+09:00
Caption Ring,,,failed,False,2026-08-29T16:53:51.698636+09:00
Caption Roll,,,failed,False,2026-08-29T16:38:17.275634+09:00
Caption Roster,,,failed,False,2026-08-29T16:37:33.621421+09:00
Caption Roundup,,,failed,False,2026-08-31T00:28:15.044284+09:00
Caption Route,,,failed,False,2026-08-29T16:53:30.134004+09:00
Caption Rule,,,failed,False,2026-08-29T16:44:20.556617+09:00
Caption Sale,260.0,1.0,success,False,2026-08-29T16:43:30.769966+09:00
Caption Sample,320.0,0.0,success,False,2026-08-29T16:40:59.203777+09:00
Caption Scale,,,failed,False,2026-08-29T16:53:27.394600+09:00
Caption Scheduler,,,failed,False,2026-08-29T16:54:44.339875+09:00
Caption Schematic,,,failed,False,2026-08-29T16:46:32.651005+09:00
Caption Scope,,,failed,False,2026-08-29T16:51:43.047723+09:00
Caption Score,,,failed,False,2026-08-29T16:38:54.330406+09:00
Caption Serial,20.0,0.0,success,False,2026-08-29T16:44:56.384268+09:00
Caption Sheet,50.0,0.0,success,False,2026-08-29T16:38:44.768147+09:00
Caption Shelf,,,failed,False,2026-08-29T16:37:27.013276+09:00
Caption Signal,,,failed,False,2026-08-29T16:51:34.063814+09:00
Caption Signature,,,failed,False,2026-08-29T16:45:03.444151+09:00
Caption Sketch,,,failed,False,2026-08-29T16:46:41.226840+09:00
Caption Slip,,,failed,False,2026-08-29T16:40:59.203777+09:00
Caption Slot,20.0,0.0,success,False,2026-08-29T16:41:04.374253+09:00
Caption Stage,,,failed,False,2026-08-29T16:48:33.640066+09:00
Caption Stake,,,failed,False,2026-08-29T16:43:58.833890+09:00
Caption Statement,,,failed,False,2026-08-29T16:41:32.302283+09:00
Caption Station,10.0,0.0,success,False,2026-08-29T16:53:01.745276+09:00
Caption Status,1900.0,0.0,success,True,2026-08-29T16:39:17.250303+09:00
Caption Streak,,,failed,False,2026-08-29T16:48:46.350247+09:00
Caption Stub,,,failed,False,2026-08-29T16:41:23.470497+09:00
Caption Studio,140.0,10.0,success,False,2026-08-29T16:52:49.004393+09:00
Caption Subsidy,,,failed,False,2026-08-29T16:45:28.490881+09:00
Caption Sum,,,failed,False,2026-08-29T16:43:09.443876+09:00
Caption Summary,110.0,0.0,success,False,2026-08-29T16:40:00.234679+09:00
Caption Tab,30.0,0.0,success,False,2026-08-29T16:41:47.360027+09:00
Caption Table,2900.0,0.0,success,True,2026-08-29T16:40:53.152061+09:00
Caption Tag,5400.0,0.0,success,True,2026-08-29T16:39:08.557886+09:00
Caption Tariff,,,failed,False,2026-08-29T16:43:49.564737+09:00
Caption Tax,,,failed,False,2026-08-29T16:43:01.341726+09:00
Caption Template,880.0,2.0,success,False,2026-08-29T16:50:03.753521+09:00
Caption Terminal,,,failed,False,2026-08-29T16:53:05.785323+09:00
Caption Ticker,,,failed,False,2026-08-29T16:38:08.359384+09:00
Caption Ticket,,,failed,False,2026-08-29T16:40:20.641258+09:00
Caption Timeline,110.0,0.0,success,False,2026-08-29T16:40:06.910827+09:00
Caption Timer,,,failed,False,2026-08-29T16:48:15.149029+09:00
Caption Token,,,failed,False,2026-08-29T16:45:00.355698+09:00
Caption Total,,,failed,False,2026-08-29T16:47:21.932776+09:00
Caption Tower,,,failed,False,2026-08-29T16:37:22.569223+09:00
Caption Tracker,20.0,1.0,success,False,2026-08-29T16:50:33.740856+09:00
Caption Trail,,,failed,False,2026-08-29T16:53:39.694550+09:00
Caption Trend,390.0,0.0,success,False,2026-08-29T16:48:54.976629+09:00
Caption Trial,,,failed,False,2026-08-29T16:46:10.955508+09:00
Caption Unit,,,failed,False,2026-08-29T16:42:29.108237+09:00
Caption Update,10.0,0.0,success,False,2026-08-29T16:39:45.676497+09:00
Caption Value,10.0,0.0,success,False,2026-08-29T16:43:54.973582+09:00
Caption Vault,20.0,1.0,success,False,2026-08-29T16:51:01.732381+09:00
Caption Verdict,,,failed,False,2026-08-31T00:27:45.439982+09:00
Caption Version,,,failed,False,2026-08-29T16:44:11.084404+09:00
Caption View,2400.0,0.0,success,True,2026-08-29T16:39:25.651935+09:00
Caption Volume,,,failed,False,2026-08-29T16:49:41.601593+09:00
Caption Voucher,,,failed,False,2026-08-29T16:41:13.115696+09:00
Caption Wallet,,,failed,False,2026-08-29T16:47:09.281035+09:00
Caption Watch,50.0,0.0,success,False,2026-08-29T16:51:38.852048+09:00
Caption Wave,10.0,0.0,success,False,2026-08-29T16:51:59.044884+09:00
Caption Widget,,,failed,False,2026-08-29T16:47:27.269437+09:00
Caption Window,1300.0,0.0,success,True,2026-08-29T16:38:12.345833+09:00
Caption Worksheet,50.0,0.0,success,False,2026-08-29T16:46:29.065643+09:00
Caption Workshop,20.0,0.0,success,False,2026-08-29T16:48:20.622978+09:00
Caption Yard,,,failed,False,2026-08-29T16:36:57.682846+09:00
Caption Zone,20.0,0.0,success,False,2026-08-29T16:53:16.103984+09:00
Captioning Account,110.0,0.0,success,False,2026-08-29T14:58:05.479350+09:00
Captioning Advance,,,failed,False,2026-08-23T16:15:01.314751+09:00
Captioning Advisory,,,failed,False,2026-08-21T01:02:57.004719+09:00
Captioning Agreement,,,failed,False,2026-08-29T13:07:22.817974+09:00
Captioning Alert,,,failed,False,2026-08-19T21:08:37.744349+09:00
Captioning Allowance,,,failed,False,2026-08-21T02:44:28.484946+09:00
Captioning Analyzer,,,failed,False,2026-08-27T23:51:32.749499+09:00
Captioning Announcement,,,failed,False,2026-08-27T23:31:16.874593+09:00
Captioning Arrears,,,failed,False,2026-08-23T16:14:56.824333+09:00
Captioning Assistant,20.0,10.0,success,False,2026-08-19T21:32:13.666054+09:00
Captioning Atlas,,,failed,False,2026-08-19T21:31:40.381854+09:00
Captioning Attribute,,,failed,False,2026-08-23T13:05:45.716846+09:00
Captioning Authorization,,,failed,False,2026-08-28T21:00:43.972085+09:00
Captioning Availability,,,failed,False,2026-08-30T23:53:16.561597+09:00
Captioning Base,,,failed,False,2026-08-19T21:20:10.804990+09:00
Captioning Beacon,,,failed,False,2026-08-19T21:17:35.138769+09:00
Captioning Benchmark,,,failed,False,2026-08-28T21:00:12.982057+09:00
Captioning Bill,,,failed,False,2026-08-19T22:01:42.804571+09:00
Captioning Bin,,,failed,False,2026-08-19T21:09:00.850536+09:00
Captioning Board,,,failed,False,2026-08-19T21:29:19.590151+09:00
Captioning Book,,,failed,False,2026-08-19T22:02:34.302682+09:00
Captioning Booth,,,failed,False,2026-08-19T21:06:35.637376+09:00
Captioning Brief,,,failed,False,2026-08-21T01:01:54.342698+09:00
Captioning Bulletin,,,failed,False,2026-08-21T01:01:47.037702+09:00
Captioning Calculator,,,failed,False,2026-08-27T23:31:21.274329+09:00
Captioning Calendar,,,failed,False,2026-08-19T21:05:12.493876+09:00
Captioning Card,,,failed,False,2026-08-19T21:11:02.607888+09:00
Captioning Case,,,failed,False,2026-08-29T14:58:10.649248+09:00
Captioning Cash,,,failed,False,2026-08-21T02:28:28.588606+09:00
Captioning Cashback,,,failed,False,2026-08-27T21:17:56.289470+09:00
Captioning Catalog,,,failed,False,2026-08-19T21:15:40.357740+09:00
Captioning Category,,,failed,False,2026-08-23T13:05:41.403029+09:00
Captioning Center,,,failed,False,2026-08-19T21:29:59.646453+09:00
Captioning Chain,,,failed,False,2026-08-19T21:31:09.123245+09:00
Captioning Charge,,,failed,False,2026-08-21T02:44:18.914187+09:00
Captioning Chart,,,failed,False,2026-08-19T21:08:50.261483+09:00
Captioning Check,,,failed,False,2026-08-19T21:11:21.991848+09:00
Captioning Checker,,,failed,False,2026-08-27T23:51:24.335890+09:00
Captioning Checklist,,,failed,False,2026-08-19T21:14:42.578262+09:00
Captioning Circular,,,failed,False,2026-08-21T01:02:54.788235+09:00
Captioning Code,,,failed,False,2026-08-19T22:02:02.684993+09:00
Captioning Companion,,,failed,False,2026-08-19T21:03:55.204280+09:00
Captioning Comparison,,,failed,False,2026-08-28T01:03:11.397241+09:00
Captioning Compass,,,failed,False,2026-08-19T21:17:25.572760+09:00
Captioning Confirmation,,,failed,False,2026-08-21T01:02:11.159896+09:00
Captioning Console,,,failed,False,2026-08-19T21:30:22.896569+09:00
Captioning Converter,,,failed,False,2026-08-27T23:31:24.795366+09:00
Captioning Copy,,,failed,False,2026-08-28T01:22:01.749473+09:00
Captioning Core,,,failed,False,2026-08-19T21:29:00.879622+09:00
Captioning Cost,,,failed,False,2026-08-21T02:11:38.732794+09:00
Captioning Count,,,failed,False,2026-08-27T22:51:05.430430+09:00
Captioning Counter,,,failed,False,2026-08-19T21:06:13.197757+09:00
Captioning Coupon,,,failed,False,2026-08-27T21:17:53.742550+09:00
Captioning Deadline,,,failed,False,2026-08-28T20:59:41.538749+09:00
Captioning Deal,,,failed,False,2026-08-21T01:55:28.445824+09:00
Captioning Debt,,,failed,False,2026-08-21T02:28:18.996082+09:00
Captioning Deck,,,failed,False,2026-08-19T21:29:26.779055+09:00
Captioning Desk,,,failed,False,2026-08-19T21:16:36.317434+09:00
Captioning Detail,,,failed,False,2026-08-23T03:15:22.651664+09:00
Captioning Detector,,,failed,False,2026-08-27T23:51:29.405566+09:00
Captioning Diagnostic,,,failed,False,2026-08-28T21:00:26.959865+09:00
Captioning Digest,,,failed,False,2026-08-19T21:13:38.700903+09:00
Captioning Directory,,,failed,False,2026-08-19T21:05:26.715187+09:00
Captioning Discount,,,failed,False,2026-08-23T16:14:49.657074+09:00
Captioning Dossier,,,failed,False,2026-08-21T01:02:15.382494+09:00
Captioning Downpayment,,,failed,False,2026-08-27T21:49:13.443578+09:00
Captioning Draft,,,failed,False,2026-08-19T21:14:01.404689+09:00
Captioning Due,,,failed,False,2026-08-23T15:51:49.176648+09:00
Captioning Duration,,,failed,False,2026-08-28T20:59:51.673913+09:00
Captioning Duty,,,failed,False,2026-08-21T02:44:18.914187+09:00
Captioning Eligibility,,,failed,False,2026-08-30T23:53:26.329302+09:00
Captioning Engine,,,failed,False,2026-08-19T21:32:06.209951+09:00
Captioning Entry,,,failed,False,2026-08-21T01:03:15.171952+09:00
Captioning Estimate,,,failed,False,2026-08-19T21:15:29.461766+09:00
Captioning Estimator,,,failed,False,2026-08-27T23:51:24.335890+09:00
Captioning Excerpt,,,failed,False,2026-08-21T01:03:10.607434+09:00
Captioning Fare,,,failed,False,2026-08-21T02:11:43.167775+09:00
Captioning Fee,,,failed,False,2026-08-21T01:55:03.003035+09:00
Captioning Feed,,,failed,False,2026-08-19T21:13:50.204351+09:00
Captioning Field,,,failed,False,2026-08-23T13:05:48.567186+09:00
Captioning File,,,failed,False,2026-08-19T21:12:48.974552+09:00
Captioning Finder,,,failed,False,2026-08-19T21:05:49.435162+09:00
Captioning Fine,,,failed,False,2026-08-23T02:58:43.358109+09:00
Captioning Flag,,,failed,False,2026-08-21T00:27:32.429911+09:00
Captioning Flow,,,failed,False,2026-08-19T21:16:11.566322+09:00
Captioning Folder,,,failed,False,2026-08-28T01:22:07.473097+09:00
Captioning Forecast,,,failed,False,2026-08-28T20:59:34.265113+09:00
Captioning Form,,,failed,False,2026-08-19T21:10:50.221080+09:00
Captioning Format,,,failed,False,2026-08-23T13:05:51.104957+09:00
Captioning Frame,,,failed,False,2026-08-19T21:19:58.668783+09:00
